workers, n, task_time, accesses, frac, total_time
8, 100, 400, 10, 0.1, 0.02829577100055758
8, 100, 400, 10, 0.2, 0.03788279199943645
8, 100, 400, 10, 0.3, 0.033585266006411985
8, 100, 400, 10, 0.4, 0.03772034000576241
8, 100, 400, 10, 0.5, 0.04761724899435649
8, 100, 400, 10, 0.6, 0.0430197509995196
8, 100, 400, 10, 0.7, 0.05171362900000531
8, 100, 400, 10, 0.8, 0.04896045199711807
8, 100, 400, 10, 0.9, 0.05525134300114587
8, 100, 400, 10, 1, 0.055956749005417805
1, 100, 400, 10, 0, 0.05807785400247667
1, 100, 400, 10, 0.1, 0.0525478240015218
1, 100, 400, 10, 0.2, 0.05042280699854018
1, 100, 400, 10, 0.3, 0.05158051100443117
1, 100, 400, 10, 0.4, 0.0513105709978845
1, 100, 400, 10, 0.5, 0.05385568799829343
1, 100, 400, 10, 0.6, 0.05849313599901507
1, 100, 400, 10, 0.7, 0.05439954799658153
1, 100, 400, 10, 0.8, 0.05484639800124569
1, 100, 400, 10, 0.9, 0.052858412003843114
1, 100, 400, 10, 1, 0.05799397399823647
2, 100, 400, 10, 0, 0.02973633500369033
2, 100, 400, 10, 0.1, 0.0326002120054909
2, 100, 400, 10, 0.2, 0.0326581119952607
2, 100, 400, 10, 0.3, 0.03515713199885795
2, 100, 400, 10, 0.4, 0.03189801899861777
2, 100, 400, 10, 0.5, 0.035242899000877514
2, 100, 400, 10, 0.6, 0.04079346299840836
2, 100, 400, 10, 0.7, 0.04950633899716195
2, 100, 400, 10, 0.8, 0.05600340299861273
2, 100, 400, 10, 0.9, 0.05360942499828525
2, 100, 400, 10, 1, 0.05585422000149265
3, 100, 400, 10, 0, 0.02204406300006667
3, 100, 400, 10, 0.1, 0.02276769700256409
3, 100, 400, 10, 0.2, 0.02261509200616274
3, 100, 400, 10, 0.3, 0.024970517995825503
3, 100, 400, 10, 0.4, 0.04136833299708087
3, 100, 400, 10, 0.5, 0.044564240000909194
3, 100, 400, 10, 0.6, 0.05702665999706369
3, 100, 400, 10, 0.7, 0.05124470999726327
3, 100, 400, 10, 0.8, 0.05382467799790902
3, 100, 400, 10, 0.9, 0.06061752399546094
3, 100, 400, 10, 1, 0.05611780500476016
4, 100, 400, 10, 0, 0.01953959399543237
4, 100, 400, 10, 0.1, 0.030960947995481547
4, 100, 400, 10, 0.2, 0.02818276699690614
4, 100, 400, 10, 0.3, 0.032444534001115244
4, 100, 400, 10, 0.4, 0.03362898700288497
4, 100, 400, 10, 0.5, 0.036342772997159045
4, 100, 400, 10, 0.6, 0.042898852996586356
4, 100, 400, 10, 0.7, 0.0445042450010078
4, 100, 400, 10, 0.8, 0.047264615997846704
4, 100, 400, 10, 0.9, 0.052354501000081655
4, 100, 400, 10, 1, 0.05368247899605194
5, 100, 400, 10, 0, 0.018293121000169776
5, 100, 400, 10, 0.1, 0.01854231800098205
5, 100, 400, 10, 0.2, 0.025601471003028564
5, 100, 400, 10, 0.3, 0.02642693599773338
5, 100, 400, 10, 0.4, 0.02791785600129515
5, 100, 400, 10, 0.5, 0.0335541159947752
5, 100, 400, 10, 0.6, 0.03970001499692444
5, 100, 400, 10, 0.7, 0.04535750699869823
5, 100, 400, 10, 0.8, 0.050599438000062946
5, 100, 400, 10, 0.9, 0.05306633200234501
5, 100, 400, 10, 1, 0.056069404003210366
6, 100, 400, 10, 0, 0.028945653000846505
6, 100, 400, 10, 0.1, 0.020606921003491152
6, 100, 400, 10, 0.2, 0.02135143800114747
6, 100, 400, 10, 0.3, 0.028048182000929955
6, 100, 400, 10, 0.4, 0.03898092000599718
6, 100, 400, 10, 0.5, 0.035727533999306615
6, 100, 400, 10, 0.6, 0.04288195200206246
6, 100, 400, 10, 0.7, 0.04597616800310789
6, 100, 400, 10, 0.8, 0.0506827599965618
6, 100, 400, 10, 0.9, 0.05540723099693423
6, 100, 400, 10, 1, 0.05811745500250254
7, 100, 400, 10, 0, 0.028184792994579766
7, 100, 400, 10, 0.1, 0.023251842998433858
7, 100, 400, 10, 0.2, 0.02161215899832314
7, 100, 400, 10, 0.3, 0.03289187300106278
7, 100, 400, 10, 0.4, 0.030692054999235552
7, 100, 400, 10, 0.5, 0.03548909199889749
7, 100, 400, 10, 0.6, 0.04035611199651612
7, 100, 400, 10, 0.7, 0.052734372999111656
7, 100, 400, 10, 0.8, 0.054166276000614744
7, 100, 400, 10, 0.9, 0.0581978429981973
7, 100, 400, 10, 1, 0.05587328699766658
8, 100, 400, 10, 0, 0.03082754999923054
8, 100, 400, 10, 0.1, 0.031579678994603455
8, 100, 400, 10, 0.2, 0.03375568000046769
8, 100, 400, 10, 0.3, 0.029108665003150236
8, 100, 400, 10, 0.4, 0.029959133004012983
8, 100, 400, 10, 0.5, 0.03417068300041137
8, 100, 400, 10, 0.6, 0.04419756899733329
8, 100, 400, 10, 0.7, 0.04772033599874703
8, 100, 400, 10, 0.8, 0.05756758799543604
8, 100, 400, 10, 0.9, 0.06274442600260954
8, 100, 400, 10, 1, 0.05622682799730683
1, 100, 500, 10, 0, 0.06471558100020047
1, 100, 500, 10, 0.1, 0.06475029299326707
1, 100, 500, 10, 0.2, 0.06224945500434842
1, 100, 500, 10, 0.3, 0.06209503300487995
1, 100, 500, 10, 0.4, 0.06532949300162727
1, 100, 500, 10, 0.5, 0.06496219299879158
1, 100, 500, 10, 0.6, 0.06400933700206224
1, 100, 500, 10, 0.7, 0.06478318799781846
1, 100, 500, 10, 0.8, 0.05946016900270479
1, 100, 500, 10, 0.9, 0.05833375600195723
1, 100, 500, 10, 1, 0.07219315799738979
2, 100, 500, 10, 0, 0.03383767500054091
2, 100, 500, 10, 0.1, 0.04113624800083926
2, 100, 500, 10, 0.2, 0.03310740599408746
2, 100, 500, 10, 0.3, 0.034447327998350374
2, 100, 500, 10, 0.4, 0.03315769199980423
2, 100, 500, 10, 0.5, 0.04044809399783844
2, 100, 500, 10, 0.6, 0.044463736994657665
2, 100, 500, 10, 0.7, 0.051669420005055144
2, 100, 500, 10, 0.8, 0.05620440799975768
2, 100, 500, 10, 0.9, 0.06550053699902492
2, 100, 500, 10, 1, 0.0629433359936229
3, 100, 500, 10, 0, 0.02463890800572699
3, 100, 500, 10, 0.1, 0.023746813996694982
3, 100, 500, 10, 0.2, 0.025824547999945935
3, 100, 500, 10, 0.3, 0.030368475992872845
3, 100, 500, 10, 0.4, 0.03550438799720723
3, 100, 500, 10, 0.5, 0.04204775800462812
3, 100, 500, 10, 0.6, 0.04501779499696568
3, 100, 500, 10, 0.7, 0.05312800200044876
3, 100, 500, 10, 0.8, 0.05555885799549287
3, 100, 500, 10, 0.9, 0.06837886999710463
3, 100, 500, 10, 1, 0.06218925100256456
4, 100, 500, 10, 0, 0.019451034000667278
4, 100, 500, 10, 0.1, 0.02063436900061788
4, 100, 500, 10, 0.2, 0.02718821600137744
4, 100, 500, 10, 0.3, 0.03380100800131913
4, 100, 500, 10, 0.4, 0.036683252998045646
4, 100, 500, 10, 0.5, 0.0440511790002347
4, 100, 500, 10, 0.6, 0.05179730099916924
4, 100, 500, 10, 0.7, 0.05826209800579818
4, 100, 500, 10, 0.8, 0.05702330799977062
4, 100, 500, 10, 0.9, 0.06343523499526782
4, 100, 500, 10, 1, 0.06196624500444159
5, 100, 500, 10, 0, 0.01920966000034241
5, 100, 500, 10, 0.1, 0.024607409002783243
5, 100, 500, 10, 0.2, 0.031338444998255
5, 100, 500, 10, 0.3, 0.030478059998131357
5, 100, 500, 10, 0.4, 0.04029856200213544
5, 100, 500, 10, 0.5, 0.04171391199633945
5, 100, 500, 10, 0.6, 0.05140353099704953
5, 100, 500, 10, 0.7, 0.06538452800305095
5, 100, 500, 10, 0.8, 0.06031384999369038
5, 100, 500, 10, 0.9, 0.06811884800117696
5, 100, 500, 10, 1, 0.06516466599714477
6, 100, 500, 10, 0, 0.02712989700376056
6, 100, 500, 10, 0.1, 0.022433154001191724
6, 100, 500, 10, 0.2, 0.029590434998681303
6, 100, 500, 10, 0.3, 0.03364833399973577
6, 100, 500, 10, 0.4, 0.04378976099542342
6, 100, 500, 10, 0.5, 0.048519748997932766
6, 100, 500, 10, 0.6, 0.04737978600314818
6, 100, 500, 10, 0.7, 0.05428025899891509
6, 100, 500, 10, 0.8, 0.06621404299949063
6, 100, 500, 10, 0.9, 0.07174260699684964
6, 100, 500, 10, 1, 0.06555431500601117
7, 100, 500, 10, 0, 0.01824255499377614
7, 100, 500, 10, 0.1, 0.019533098995452747
7, 100, 500, 10, 0.2, 0.0342990529970848
7, 100, 500, 10, 0.3, 0.04635597000014968
7, 100, 500, 10, 0.4, 0.037434685000334866
7, 100, 500, 10, 0.5, 0.04121593799936818
7, 100, 500, 10, 0.6, 0.05928039600257762
7, 100, 500, 10, 0.7, 0.05925832600041758
7, 100, 500, 10, 0.8, 0.057855546998325735
7, 100, 500, 10, 0.9, 0.06626921900169691
7, 100, 500, 10, 1, 0.06337558900122531
8, 100, 500, 10, 0, 0.03217110299738124
8, 100, 500, 10, 0.1, 0.022382028997526504
8, 100, 500, 10, 0.2, 0.024871481997251976
8, 100, 500, 10, 0.3, 0.03365021899662679
8, 100, 500, 10, 0.4, 0.037631849001627415
8, 100, 500, 10, 0.5, 0.042945159002556466
8, 100, 500, 10, 0.6, 0.053603139000188094
8, 100, 500, 10, 0.7, 0.06845143599639414
8, 100, 500, 10, 0.8, 0.06811270199978026
8, 100, 500, 10, 0.9, 0.06963316499604844
8, 100, 500, 10, 1, 0.06282802700297907
1, 100, 500, 10, 0, 0.06077229399670614
1, 100, 500, 10, 0.1, 0.06217940299393376
1, 100, 500, 10, 0.2, 0.059115707997989375
1, 100, 500, 10, 0.3, 0.06485896700178273
1, 100, 500, 10, 0.4, 0.06361479899351252
1, 100, 500, 10, 0.5, 0.06206660799944075
1, 100, 500, 10, 0.6, 0.06443027500063181
1, 100, 500, 10, 0.7, 0.06541742399713257
1, 100, 500, 10, 0.8, 0.06253559799370123
1, 100, 500, 10, 0.9, 0.06472270399535773
1, 100, 500, 10, 1, 0.06688906800263794
2, 100, 500, 10, 0, 0.03250997600116534
2, 100, 500, 10, 0.1, 0.038811552003608085
2, 100, 500, 10, 0.2, 0.033872177999000996
2, 100, 500, 10, 0.3, 0.03316195299703395
2, 100, 500, 10, 0.4, 0.03417054299643496
2, 100, 500, 10, 0.5, 0.03886575099750189
2, 100, 500, 10, 0.6, 0.04306549699686002
2, 100, 500, 10, 0.7, 0.04870685599598801
2, 100, 500, 10, 0.8, 0.062531128001865
2, 100, 500, 10, 0.9, 0.062182615998608526
2, 100, 500, 10, 1, 0.06157073000213131
3, 100, 500, 10, 0, 0.02465650799422292
3, 100, 500, 10, 0.1, 0.023874275997513905
3, 100, 500, 10, 0.2, 0.024360726994927973
3, 100, 500, 10, 0.3, 0.028566341003170237
3, 100, 500, 10, 0.4, 0.03324778899695957
3, 100, 500, 10, 0.5, 0.040658249003172386
3, 100, 500, 10, 0.6, 0.059456818002217915
3, 100, 500, 10, 0.7, 0.05302770900016185
3, 100, 500, 10, 0.8, 0.05479296900011832
3, 100, 500, 10, 0.9, 0.06274358799419133
3, 100, 500, 10, 1, 0.0628116139996564
4, 100, 500, 10, 0, 0.01965644000301836
4, 100, 500, 10, 0.1, 0.025504880002699792
4, 100, 500, 10, 0.2, 0.024494682998920325
4, 100, 500, 10, 0.3, 0.027785783997387625
4, 100, 500, 10, 0.4, 0.032496986001206096
4, 100, 500, 10, 0.5, 0.040150496002752334
4, 100, 500, 10, 0.6, 0.05223947099875659
4, 100, 500, 10, 0.7, 0.05513505599810742
4, 100, 500, 10, 0.8, 0.062404295000305865
4, 100, 500, 10, 0.9, 0.06495988800452324
4, 100, 500, 10, 1, 0.06225790600001346
5, 100, 500, 10, 0, 0.017107411003962625
5, 100, 500, 10, 0.1, 0.01855440000508679
5, 100, 500, 10, 0.2, 0.02578452799934894
5, 100, 500, 10, 0.3, 0.028447538999898825
5, 100, 500, 10, 0.4, 0.03503092800383456
5, 100, 500, 10, 0.5, 0.05524987699755002
5, 100, 500, 10, 0.6, 0.049115711997728795
5, 100, 500, 10, 0.7, 0.05824729100277182
5, 100, 500, 10, 0.8, 0.06997259800118627
5, 100, 500, 10, 0.9, 0.062210762000177056
5, 100, 500, 10, 1, 0.06122005200450076
6, 100, 500, 10, 0, 0.019825946998025756
6, 100, 500, 10, 0.1, 0.020125778995861765
6, 100, 500, 10, 0.2, 0.03744481199828442
6, 100, 500, 10, 0.3, 0.033082192996516824
6, 100, 500, 10, 0.4, 0.03700781000225106
6, 100, 500, 10, 0.5, 0.04386400200019125
6, 100, 500, 10, 0.6, 0.06333172800077591
6, 100, 500, 10, 0.7, 0.06473834899952635
6, 100, 500, 10, 0.8, 0.07489919300132897
6, 100, 500, 10, 0.9, 0.06822752299922286
6, 100, 500, 10, 1, 0.07456255299621262
7, 100, 500, 10, 0, 0.024316864997672383
7, 100, 500, 10, 0.1, 0.026106919001904316
7, 100, 500, 10, 0.2, 0.028745764997438528
7, 100, 500, 10, 0.3, 0.03309539300244069
7, 100, 500, 10, 0.4, 0.04424247700080741
7, 100, 500, 10, 0.5, 0.04199872899334878
7, 100, 500, 10, 0.6, 0.05843656299839495
7, 100, 500, 10, 0.7, 0.055562838999321684
7, 100, 500, 10, 0.8, 0.06990953099739272
7, 100, 500, 10, 0.9, 0.07081531300354982
7, 100, 500, 10, 1, 0.06409810600598576
8, 100, 500, 10, 0, 0.018301222997251898
8, 100, 500, 10, 0.1, 0.01950041300005978
8, 100, 500, 10, 0.2, 0.024361704003240447
8, 100, 500, 10, 0.3, 0.0324662549974164
8, 100, 500, 10, 0.4, 0.03812053499859758
8, 100, 500, 10, 0.5, 0.044154825001896825
8, 100, 500, 10, 0.6, 0.05814748700504424
8, 100, 500, 10, 0.7, 0.057991530004073866
8, 100, 500, 10, 0.8, 0.06122542999946745
8, 100, 500, 10, 0.9, 0.07273792699561454
8, 100, 500, 10, 1, 0.06818331300019054
1, 100, 500, 10, 0, 0.06565775100170868
1, 100, 500, 10, 0.1, 0.059707760003220756
1, 100, 500, 10, 0.2, 0.06434513799467823
1, 100, 500, 10, 0.3, 0.06849669400253333
1, 100, 500, 10, 0.4, 0.06792754999332828
1, 100, 500, 10, 0.5, 0.06632928299950436
1, 100, 500, 10, 0.6, 0.06604146400059108
1, 100, 500, 10, 0.7, 0.06463044300471665
1, 100, 500, 10, 0.8, 0.06477739100228064
1, 100, 500, 10, 0.9, 0.0634085550045711
1, 100, 500, 10, 1, 0.06870719799917424
2, 100, 500, 10, 0, 0.03284654599701753
2, 100, 500, 10, 0.1, 0.03602317500190111
2, 100, 500, 10, 0.2, 0.03936016200168524
2, 100, 500, 10, 0.3, 0.036873293000098784
2, 100, 500, 10, 0.4, 0.036068642999453004
2, 100, 500, 10, 0.5, 0.038224110001465306
2, 100, 500, 10, 0.6, 0.0467183809960261
2, 100, 500, 10, 0.7, 0.05171502600569511
2, 100, 500, 10, 0.8, 0.06558818800112931
2, 100, 500, 10, 0.9, 0.06401534299948253
2, 100, 500, 10, 1, 0.06324491499981377
3, 100, 500, 10, 0, 0.02957178799988469
3, 100, 500, 10, 0.1, 0.027174177004781086
3, 100, 500, 10, 0.2, 0.03163611100171693
3, 100, 500, 10, 0.3, 0.03320993400120642
3, 100, 500, 10, 0.4, 0.03984675199899357
3, 100, 500, 10, 0.5, 0.04872040500049479
3, 100, 500, 10, 0.6, 0.049954654998146
3, 100, 500, 10, 0.7, 0.05608365200168919
3, 100, 500, 10, 0.8, 0.0701625680012512
3, 100, 500, 10, 0.9, 0.06967535000148928
3, 100, 500, 10, 1, 0.06915041599859251
4, 100, 500, 10, 0, 0.026165097995544784
4, 100, 500, 10, 0.1, 0.026211263000732288
4, 100, 500, 10, 0.2, 0.03533292599604465
4, 100, 500, 10, 0.3, 0.036682275000202935
4, 100, 500, 10, 0.4, 0.03907059699849924
4, 100, 500, 10, 0.5, 0.043269924994092435
4, 100, 500, 10, 0.6, 0.05380009300279198
4, 100, 500, 10, 0.7, 0.056393191996903624
4, 100, 500, 10, 0.8, 0.0576430170040112
4, 100, 500, 10, 0.9, 0.06327257199882297
4, 100, 500, 10, 1, 0.06553098800213775
5, 100, 500, 10, 0, 0.020378606997837778
5, 100, 500, 10, 0.1, 0.019152040003973525
5, 100, 500, 10, 0.2, 0.027969469003437553
5, 100, 500, 10, 0.3, 0.030886285996530205
5, 100, 500, 10, 0.4, 0.03426671500346856
5, 100, 500, 10, 0.5, 0.04874030999781098
5, 100, 500, 10, 0.6, 0.05355173499992816
5, 100, 500, 10, 0.7, 0.06378011500055436
5, 100, 500, 10, 0.8, 0.06415851900237612
5, 100, 500, 10, 0.9, 0.06699040899547981
5, 100, 500, 10, 1, 0.06931733899546089
6, 100, 500, 10, 0, 0.03007122800045181
6, 100, 500, 10, 0.1, 0.024140513996826485
6, 100, 500, 10, 0.2, 0.02564100299787242
6, 100, 500, 10, 0.3, 0.030412477004574612
6, 100, 500, 10, 0.4, 0.04977320600301027
6, 100, 500, 10, 0.5, 0.04514323100011097
6, 100, 500, 10, 0.6, 0.06136294900352368
6, 100, 500, 10, 0.7, 0.06046645500464365
6, 100, 500, 10, 0.8, 0.06134737400134327
6, 100, 500, 10, 0.9, 0.06359636099659838
6, 100, 500, 10, 1, 0.06243642199842725
7, 100, 500, 10, 0, 0.019739900999411475
7, 100, 500, 10, 0.1, 0.022104335999756586
7, 100, 500, 10, 0.2, 0.030488675001834054
7, 100, 500, 10, 0.3, 0.034203367998998147
7, 100, 500, 10, 0.4, 0.04261662199860439
7, 100, 500, 10, 0.5, 0.04195039799378719
7, 100, 500, 10, 0.6, 0.17014339799789013
7, 100, 500, 10, 0.7, 0.2265041829959955
7, 100, 500, 10, 0.8, 0.21563954099838156
7, 100, 500, 10, 0.9, 0.23388558800070314
7, 100, 500, 10, 1, 0.24859448200004408
8, 100, 500, 10, 0, 0.21598714499850757
8, 100, 500, 10, 0.1, 0.1933757550068549
8, 100, 500, 10, 0.2, 0.17602885499945842
8, 100, 500, 10, 0.3, 0.17617761799920117
8, 100, 500, 10, 0.4, 0.222790118001285
8, 100, 500, 10, 0.5, 0.20319870099774562
8, 100, 500, 10, 0.6, 0.15953340000123717
8, 100, 500, 10, 0.7, 0.24649174400110496
8, 100, 500, 10, 0.8, 0.18933461899723625
8, 100, 500, 10, 0.9, 0.1943735890017706
8, 100, 500, 10, 1, 0.15949233299761545
1, 100, 500, 10, 0, 0.12834763100545388
1, 100, 500, 10, 0.1, 0.13526172300043982
1, 100, 500, 10, 0.2, 0.1116383889966528
1, 100, 500, 10, 0.3, 0.1132462250025128
1, 100, 500, 10, 0.4, 0.09991748199536232
1, 100, 500, 10, 0.5, 0.06296931800170569
1, 100, 500, 10, 0.6, 0.06910306400095578
1, 100, 500, 10, 0.7, 0.06589235099818325
1, 100, 500, 10, 0.8, 0.06383584900322603
1, 100, 500, 10, 0.9, 0.06493600200337823
1, 100, 500, 10, 1, 0.06712897599936696
2, 100, 500, 10, 0, 0.0420034780036076
2, 100, 500, 10, 0.1, 0.03759762699337443
2, 100, 500, 10, 0.2, 0.03164365500560962
2, 100, 500, 10, 0.3, 0.033182487000885885
2, 100, 500, 10, 0.4, 0.03249251599481795
2, 100, 500, 10, 0.5, 0.03953420899779303
2, 100, 500, 10, 0.6, 0.05613687200093409
2, 100, 500, 10, 0.7, 0.05608183499862207
2, 100, 500, 10, 0.8, 0.06296477800060529
2, 100, 500, 10, 0.9, 0.06449557800078765
2, 100, 500, 10, 1, 0.06318687600287376
3, 100, 500, 10, 0, 0.025136324002232868
3, 100, 500, 10, 0.1, 0.028699738999421243
3, 100, 500, 10, 0.2, 0.026476803999685217
3, 100, 500, 10, 0.3, 0.0312252309959149
3, 100, 500, 10, 0.4, 0.03316139399976237
3, 100, 500, 10, 0.5, 0.04160118699655868
3, 100, 500, 10, 0.6, 0.04671027899894398
3, 100, 500, 10, 0.7, 0.05216711499815574
3, 100, 500, 10, 0.8, 0.06944396300241351
3, 100, 500, 10, 0.9, 0.0683799180042115
3, 100, 500, 10, 1, 0.06222480099677341
4, 100, 500, 10, 0, 0.02053575200261548
4, 100, 500, 10, 0.1, 0.02353868499631062
4, 100, 500, 10, 0.2, 0.02482070699625183
4, 100, 500, 10, 0.3, 0.02857318500173278
4, 100, 500, 10, 0.4, 0.03380254500370938
4, 100, 500, 10, 0.5, 0.044433984003262594
4, 100, 500, 10, 0.6, 0.04941924499871675
4, 100, 500, 10, 0.7, 0.0586638300010236
4, 100, 500, 10, 0.8, 0.06282404699595645
4, 100, 500, 10, 0.9, 0.06795870100177126
4, 100, 500, 10, 1, 0.06676949800021248
5, 100, 500, 10, 0, 0.022460532003606204
5, 100, 500, 10, 0.1, 0.021586247996310703
5, 100, 500, 10, 0.2, 0.031476033000217285
5, 100, 500, 10, 0.3, 0.0375175869994564
5, 100, 500, 10, 0.4, 0.035089315999357495
5, 100, 500, 10, 0.5, 0.04569274799723644
5, 100, 500, 10, 0.6, 0.052500541001791134
5, 100, 500, 10, 0.7, 0.05434157999843592
5, 100, 500, 10, 0.8, 0.06494340499921236
5, 100, 500, 10, 0.9, 0.06611018900002819
5, 100, 500, 10, 1, 0.0686519529990619
6, 100, 500, 10, 0, 0.02375938600016525
6, 100, 500, 10, 0.1, 0.029708679001487326
6, 100, 500, 10, 0.2, 0.027119491001940332
6, 100, 500, 10, 0.3, 0.02788216599583393
6, 100, 500, 10, 0.4, 0.03443161299946951
6, 100, 500, 10, 0.5, 0.045396478002658114
6, 100, 500, 10, 0.6, 0.055197424997459166
6, 100, 500, 10, 0.7, 0.060657194000668824
6, 100, 500, 10, 0.8, 0.06698090999998385
6, 100, 500, 10, 0.9, 0.07028318599623162
6, 100, 500, 10, 1, 0.06836462300270796
7, 100, 500, 10, 0, 0.02317697199760005
7, 100, 500, 10, 0.1, 0.027974497999821324
7, 100, 500, 10, 0.2, 0.028048740998201538
7, 100, 500, 10, 0.3, 0.04271335300290957
7, 100, 500, 10, 0.4, 0.04112200000236044
7, 100, 500, 10, 0.5, 0.03844334399764193
7, 100, 500, 10, 0.6, 0.05272061399591621
7, 100, 500, 10, 0.7, 0.04851108800357906
7, 100, 500, 10, 0.8, 0.06058148499869276
7, 100, 500, 10, 0.9, 0.06463211899972521
7, 100, 500, 10, 1, 0.064838502999919
8, 100, 500, 10, 0, 0.02323228699970059
8, 100, 500, 10, 0.1, 0.026076816997374408
8, 100, 500, 10, 0.2, 0.03266230200097198
8, 100, 500, 10, 0.3, 0.04377118199772667
8, 100, 500, 10, 0.4, 0.042263570001523476
8, 100, 500, 10, 0.5, 0.045458009000867605
8, 100, 500, 10, 0.6, 0.05022934499720577
8, 100, 500, 10, 0.7, 0.054128491996380035
8, 100, 500, 10, 0.8, 0.0632908010011306
8, 100, 500, 10, 0.9, 0.06555815599858761
8, 100, 500, 10, 1, 0.06979086899809772
1, 100, 500, 10, 0, 0.06082837699796073
1, 100, 500, 10, 0.1, 0.05962318099773256
1, 100, 500, 10, 0.2, 0.06370084399532061
1, 100, 500, 10, 0.3, 0.059725359998992644
1, 100, 500, 10, 0.4, 0.06232195100164972
1, 100, 500, 10, 0.5, 0.06034486000135075
1, 100, 500, 10, 0.6, 0.06020985500072129
1, 100, 500, 10, 0.7, 0.06404027700045845
1, 100, 500, 10, 0.8, 0.060039231000700966
1, 100, 500, 10, 0.9, 0.06076817299617687
1, 100, 500, 10, 1, 0.06196854999870993
2, 100, 500, 10, 0, 0.03148832599981688
2, 100, 500, 10, 0.1, 0.032604263004031964
2, 100, 500, 10, 0.2, 0.035808131004159804
2, 100, 500, 10, 0.3, 0.032496427003934514
2, 100, 500, 10, 0.4, 0.03412982499867212
2, 100, 500, 10, 0.5, 0.03959273699729238
2, 100, 500, 10, 0.6, 0.046349125004780944
2, 100, 500, 10, 0.7, 0.054963034999673255
2, 100, 500, 10, 0.8, 0.05715181699633831
2, 100, 500, 10, 0.9, 0.06754013600584585
2, 100, 500, 10, 1, 0.06467437400715426
3, 100, 500, 10, 0, 0.026592112000798807
3, 100, 500, 10, 0.1, 0.025908428004186135
3, 100, 500, 10, 0.2, 0.024141142006556038
3, 100, 500, 10, 0.3, 0.03087818400672404
3, 100, 500, 10, 0.4, 0.035629334997793194
3, 100, 500, 10, 0.5, 0.045205668997368775
3, 100, 500, 10, 0.6, 0.04612989100132836
3, 100, 500, 10, 0.7, 0.057342904998222366
3, 100, 500, 10, 0.8, 0.06664929999533342
3, 100, 500, 10, 0.9, 0.06402051199984271
3, 100, 500, 10, 1, 0.06599390100018354
4, 100, 500, 10, 0, 0.020788440997421276
4, 100, 500, 10, 0.1, 0.0204090589977568
4, 100, 500, 10, 0.2, 0.029579610003565904
4, 100, 500, 10, 0.3, 0.03125742800330045
4, 100, 500, 10, 0.4, 0.034208676996058784
4, 100, 500, 10, 0.5, 0.04693656799645396
4, 100, 500, 10, 0.6, 0.05219386400131043
4, 100, 500, 10, 0.7, 0.054985244998533744
4, 100, 500, 10, 0.8, 0.05826922199776163
4, 100, 500, 10, 0.9, 0.06345905100170057
4, 100, 500, 10, 1, 0.06200235400319798
5, 100, 500, 10, 0, 0.023827411998354364
5, 100, 500, 10, 0.1, 0.026733753002190497
5, 100, 500, 10, 0.2, 0.03334039900073549
5, 100, 500, 10, 0.3, 0.040678712000953965
5, 100, 500, 10, 0.4, 0.04223283999453997
5, 100, 500, 10, 0.5, 0.04148252500453964
5, 100, 500, 10, 0.6, 0.049565355002414435
5, 100, 500, 10, 0.7, 0.06529205800325144
5, 100, 500, 10, 0.8, 0.07460075600101845
5, 100, 500, 10, 0.9, 0.07174477199441753
5, 100, 500, 10, 1, 0.06367241800035117
6, 100, 500, 10, 0, 0.02547778200096218
6, 100, 500, 10, 0.1, 0.025183955003740266
6, 100, 500, 10, 0.2, 0.028155039995908737
6, 100, 500, 10, 0.3, 0.03207402199768694
6, 100, 500, 10, 0.4, 0.04361159300606232
6, 100, 500, 10, 0.5, 0.03856417199858697
6, 100, 500, 10, 0.6, 0.05820175400003791
6, 100, 500, 10, 0.7, 0.052715794001414906
6, 100, 500, 10, 0.8, 0.057586234994232655
6, 100, 500, 10, 0.9, 0.06288913900061743
6, 100, 500, 10, 1, 0.06709482300357195
7, 100, 500, 10, 0, 0.026721809001173824
7, 100, 500, 10, 0.1, 0.024053630004345905
7, 100, 500, 10, 0.2, 0.03713883300224552
7, 100, 500, 10, 0.3, 0.033996984995610546
7, 100, 500, 10, 0.4, 0.038607264003076125
7, 100, 500, 10, 0.5, 0.045057953997456934
7, 100, 500, 10, 0.6, 0.048782145997392945
7, 100, 500, 10, 0.7, 0.054414703998190816
7, 100, 500, 10, 0.8, 0.05677313300111564
7, 100, 500, 10, 0.9, 0.06918771200435003
7, 100, 500, 10, 1, 0.06627697200019611
8, 100, 500, 10, 0, 0.03235199300252134
8, 100, 500, 10, 0.1, 0.02327649699873291
8, 100, 500, 10, 0.2, 0.030275655997684225
8, 100, 500, 10, 0.3, 0.03989424599421909
8, 100, 500, 10, 0.4, 0.03784242300025653
8, 100, 500, 10, 0.5, 0.049691210995661095
8, 100, 500, 10, 0.6, 0.054050337996159215
8, 100, 500, 10, 0.7, 0.05951827799435705
8, 100, 500, 10, 0.8, 0.058327608996478375
8, 100, 500, 10, 0.9, 0.0618217419978464
8, 100, 500, 10, 1, 0.061461495999537874
1, 100, 500, 10, 0, 0.06510145799984457
1, 100, 500, 10, 0.1, 0.06264350499986904
1, 100, 500, 10, 0.2, 0.06122312499792315
1, 100, 500, 10, 0.3, 0.06333640799857676
1, 100, 500, 10, 0.4, 0.06315041799825849
1, 100, 500, 10, 0.5, 0.06667849299992668
1, 100, 500, 10, 0.6, 0.0620705189940054
